dTXYEAR,dROLLNMBR,dASSESSMENTBASE,dASSESSCD,dASSESSTYPE,dASSESSVALLAND,dASSESSVALIMPR,dASSESSVALOTHER,dASSESSCHANGECD,dASSESSVALEXMPTLAND,dASSESSVALEXMPTIMPR,dASSESSVALEXMPTOTH
2021,56400,4,30,0,296700,0,0,AA,77140,0,0
2021,56450,2,30,0,136900,0,0,AA,35590,0,0
2021,56450,2,60,0,205300,198600,0,AA,133450,129090,0
2021,56500,4,30,0,565800,0,0,AA,147110,0,0
2021,56510,4,11,0,149300,507800,0,AA,67190,228510,0
2021,56520,4,11,0,140800,775400,0,AA,63360,348930,0
2021,56530,4,11,0,136500,221800,0,AA,61430,99810,0
2021,56540,4,11,0,143000,355600,0,AA,64350,160020,0
2021,56600,4,30,0,320200,0,0,AA,83250,0,0
2021,56650,2,32,0,165100,0,0,AA,42930,0,0
2021,56650,4,31,0,97400,0,0,AA,25320,0,0
2021,56700,4,11,0,183000,265900,0,AA,82350,119660,0
2021,56800,4,11,0,94700,112000,0,AA,42620,50400,0
2021,56800,4,30,0,88300,22700,0,AA,22960,5900,0
2021,56810,4,11,0,166600,282800,0,AA,74970,127260,0
2021,56850,4,11,0,177300,0,0,AA,79790,0,0
2021,56900,4,30,0,1006700,0,0,AA,261740,0,0
2021,57000,4,11,0,175500,128500,0,AA,78980,57830,0
2021,57025,4,11,0,158400,407500,0,AA,71280,183380,0
2021,57110,4,11,0,181600,254000,0,AA,81720,114300,0
2021,57110,4,60,0,8500,11800,0,AA,5530,7670,0
2021,57112,4,11,0,129800,247500,0,AA,58410,111380,0
2021,57115,4,11,0,129800,238900,0,AA,58410,107510,0
2021,57120,4,11,0,152400,130700,0,AA,68580,58820,0
2021,57125,4,11,0,135800,380600,0,AA,61110,171270,0
2021,57195,4,11,0,171000,383300,0,AA,76950,172490,0
2021,57197,4,11,0,146700,405200,0,AA,66020,182340,0
2021,57200,4,11,0,128300,311900,0,AA,57740,140360,0
2021,57202,4,11,0,128300,296600,0,AA,57740,133470,0
2021,57204,4,11,0,128300,304000,0,AA,57740,136800,0
2021,57220,4,30,0,717900,0,0,AA,186650,0,0
2021,57300,4,11,0,94700,110500,0,AA,42620,49730,0
2021,57300,4,30,0,133900,0,0,AA,34810,0,0
2021,57400,4,30,0,551900,0,0,AA,143490,0,0
2021,57415,4,11,0,156900,238100,0,AA,70610,107150,0
2021,57420,4,11,0,139900,189600,0,AA,62960,85320,0
2021,57425,4,11,0,149500,215500,0,AA,67280,96980,0
2021,57440,4,11,0,135100,222800,0,AA,60800,100260,0
2021,57440,4,60,0,14800,41400,0,AA,9620,26910,0
2021,57440,4,11,1,0,-27400,0,SUP,0,-12330,0
2021,57450,4,11,0,139200,176800,0,AA,62640,79560,0
2021,57455,4,11,0,149900,292700,0,AA,67460,131720,0
2021,57460,4,11,0,129500,206900,0,AA,58280,93110,0
2021,57462,4,11,0,129500,187000,0,AA,58280,84150,0
2021,57464,4,11,0,149300,153900,0,AA,67190,69260,0
2021,57466,4,11,0,149300,209900,0,AA,67190,94460,0
2021,57470,4,11,0,148800,271200,0,AA,66960,122040,0
2021,57475,4,11,0,129800,223800,0,AA,58410,100710,0
2021,57485,4,11,0,149700,137300,0,AA,67370,61790,0
2021,57485,4,11,1,0,-12700,0,SUP,0,-5720,0
2021,57490,4,11,0,149800,149900,0,AA,67410,67460,0
2021,57500,4,11,0,135000,135800,0,AA,60750,61110,0
2021,57550,4,11,0,135000,158900,0,AA,60750,71510,0
2021,57610,4,11,0,177800,362600,0,AA,80010,163170,0
2021,57620,4,11,0,175600,195900,0,AA,79020,88160,0
2021,57650,4,30,0,331700,0,0,AA,86240,0,0
2021,57660,4,11,0,154800,212600,0,AA,69660,95670,0
2021,57700,4,11,0,105000,206700,0,AA,47250,93020,0
2021,57900,4,11,0,129500,250900,0,AA,58280,112910,0
2021,57910,4,11,0,182700,241100,0,AA,82220,108500,0
2021,58000,4,11,0,170500,90300,0,AA,76730,40640,0
2021,58005,4,11,0,176500,120900,0,AA,79430,54410,0
2021,58100,4,11,0,91300,136300,0,AA,41090,61340,0
2021,58200,4,30,0,564500,0,0,AA,146770,0,0
2021,58210,4,11,0,135400,146700,0,AA,60930,66020,0
2021,58215,4,11,0,129500,240500,0,AA,58280,108230,0
2021,58230,4,11,0,128300,176900,0,AA,57740,79610,0
2021,58240,4,11,0,121500,188200,0,AA,54680,84690,0
2021,58250,4,11,0,121500,187300,0,AA,54680,84290,0
2021,58300,4,11,0,73500,92400,0,AA,33080,41580,0
2021,58300,4,60,0,31500,33700,0,AA,20480,21910,0
2021,58300,4,11,1,0,-2900,0,SUP,0,-1300,0
2021,58300,4,60,1,0,-1500,0,SUP,0,-980,0
2021,58400,4,11,0,154000,133900,0,AA,69300,60260,0
2021,58404,4,11,0,154000,178000,0,AA,69300,80100,0
2021,58408,4,11,0,154500,388900,0,AA,69530,175010,0
2021,58410,4,30,0,321000,0,0,AA,83460,0,0
2021,58420,2,11,0,2400,0,0,AA,1080,0,0
2021,58500,4,11,0,93200,136700,0,AA,41940,61520,0
2021,58600,1,60,0,139600,375800,0,AA,90740,244270,0
2021,58650,1,60,0,70000,0,0,AA,45500,0,0
2021,58700,4,11,0,94700,63700,0,AA,42620,28670,0
2021,58700,4,30,0,99000,9000,0,AA,25740,2340,0
2021,58700,4,30,1,-12000,0,0,SUP,-3120,0,0
2021,58710,4,11,0,82800,145500,0,AA,37260,65480,0
2021,58710,4,30,0,67800,0,0,AA,17630,0,0
2021,58710,4,60,0,38500,18800,0,AA,25030,12220,0
2021,58720,4,11,1,149000,0,0,SUP,67050,0,0
2021,58740,4,11,1,148700,0,0,SUP,66920,0,0
2021,58800,4,11,0,170500,268100,0,AA,76730,120650,0
2021,58900,4,30,0,534100,0,0,AA,138870,0,0
2021,59000,4,11,0,142100,258200,0,AA,63950,116190,0
2021,59100,4,11,0,121700,160000,0,AA,54770,72000,0
2021,59100,4,11,1,0,179700,0,SUP,0,80880,0
2021,59200,4,11,0,105000,105800,0,AA,47250,47610,0
2021,59210,4,11,0,99800,164000,0,AA,44910,73800,0
2021,59300,4,11,0,124900,207200,0,AA,56210,93240,0
2021,59310,4,11,0,103100,144400,0,AA,46400,64980,0
2021,59400,4,11,0,48300,205600,0,AA,21740,92520,0
2021,59425,4,11,0,48300,210400,0,AA,21740,94680,0
2021,59500,4,11,0,106800,213900,0,AA,48060,96260,0
2021,59510,4,11,0,77800,168900,0,AA,35010,76010,0
2021,59515,4,11,0,72500,0,0,AA,32630,0,0
2021,59520,4,11,0,106800,324300,0,AA,48060,145940,0
2021,59530,4,11,0,110400,0,0,AA,49680,0,0
2021,59600,4,11,0,148000,123000,0,AA,66600,55350,0
2021,59700,4,11,0,170500,140400,0,AA,76730,63180,0
2021,59750,4,11,0,105800,130600,0,AA,47610,58770,0
2021,59800,4,11,0,125500,149800,0,AA,56480,67410,0
2021,59900,4,30,0,290600,0,0,AA,75560,0,0
2021,60000,4,30,0,295300,0,0,AA,76780,0,0
2021,60100,4,11,0,600,0,0,AA,270,0,0
2021,60100,4,12,0,86000,135000,0,AA,38700,60750,0
2021,60100,4,30,0,63100,16500,0,AA,16410,4290,0
2021,60150,4,11,0,97100,304600,0,AA,43700,137070,0
2021,60150,4,30,0,413500,0,0,AA,107510,0,0
2021,60200,4,30,0,321700,0,0,AA,83640,0,0
2021,60225,4,11,0,171100,0,0,AA,77000,0,0
2021,60250,4,11,0,172500,0,0,AA,77630,0,0
2021,60300,4,11,0,148200,272800,0,AA,66690,122760,0
2021,60300,4,60,0,16500,17900,0,AA,10730,11640,0
2021,60400,4,11,0,111200,137200,0,AA,50040,61740,0
2021,60400,4,30,0,33500,8000,0,AA,8710,2080,0
2021,60405,4,11,0,158400,191200,0,AA,71280,86040,0
2021,60420,4,11,0,149800,213500,0,AA,67410,96080,0
2021,60425,4,30,0,325500,0,0,AA,84630,0,0
2021,60500,4,12,0,111100,214800,0,AA,50000,96660,0
2021,60500,4,30,0,629200,64800,0,AA,163590,16850,0
2021,60500,4,11,1,-16400,0,0,SUP,-7380,0,0
2021,60500,4,30,1,-550700,-59700,0,SUP,-143180,-15520,0
2021,60600,4,12,0,111100,4200,0,AA,50000,1890,0
2021,60600,4,30,0,614000,93800,0,AA,159640,24390,0
2021,60610,4,11,0,145400,201100,0,AA,65430,90500,0
2021,60650,4,30,1,666300,59700,0,SUP,173240,15520,0
2021,60700,4,11,0,106800,205700,0,AA,48060,92570,0
2021,60800,4,11,0,161800,182600,0,AA,72810,82170,0
2021,60900,4,11,0,126400,150400,0,AA,56880,67680,0
2021,60900,4,60,0,12500,15900,0,AA,8130,10340,0
2021,61000,4,11,0,98100,179900,0,AA,44150,80960,0
2021,61100,2,32,0,118000,0,0,AA,30680,0,0
2021,61100,4,11,0,82800,136600,0,AA,37260,61470,0
2021,61100,4,31,0,98700,0,0,AA,25660,0,0
2021,61110,2,32,0,208400,0,0,AA,54180,0,0
2021,61110,4,31,0,134400,0,0,AA,34940,0,0
2021,61120,4,11,0,149900,194300,0,AA,67460,87440,0
2021,61145,4,11,0,93300,108000,0,AA,41990,48600,0
2021,61150,4,11,0,146700,170400,0,AA,66020,76680,0
2021,61200,2,32,0,257400,0,0,AA,66920,0,0
2021,61200,4,31,0,200400,0,0,AA,52100,0,0
2021,61300,2,30,0,496300,0,0,AA,129040,0,0
2021,61400,4,30,0,427700,0,0,AA,111200,0,0
2021,61405,4,11,0,149500,0,0,AA,67280,0,0
2021,61410,4,30,0,131500,0,0,AA,34190,0,0
2021,61425,4,11,0,159400,144400,0,AA,71730,64980,0
2021,61430,4,11,0,179700,284300,0,AA,80870,127940,0
2021,61430,4,11,1,0,31700,0,SUP,0,14260,0
2021,61500,4,30,0,426900,0,0,AA,110990,0,0
2021,61510,4,11,0,148700,275500,0,AA,66920,123980,0
2021,61512,4,11,0,148000,479800,0,AA,66600,215910,0
2021,61525,4,11,0,150900,295000,0,AA,67910,132750,0
2021,61610,4,11,0,146200,203400,0,AA,65790,91530,0
2021,61700,4,11,0,162700,168400,0,AA,73220,75780,0
2021,61720,4,30,0,364100,0,0,AA,94670,0,0
2021,61725,4,11,0,170300,528700,0,AA,76640,237920,0
2021,61800,4,30,0,389900,194200,0,AA,101370,50490,0
2021,61803,4,11,0,138300,155400,0,AA,62240,69930,0
2021,61803,4,30,0,0,200,0,AA,0,50,0
2021,61803,4,11,1,0,31500,0,SUP,0,14180,0
2021,61805,4,11,0,179900,331900,0,AA,80960,149360,0
2021,61808,4,11,0,180000,611500,0,AA,81000,275180,0
2021,61810,4,11,0,164800,279300,0,AA,74160,125690,0
2021,61810,4,60,0,13900,0,0,AA,9040,0,0
2021,61815,4,11,0,161600,179300,0,AA,72720,80690,0
2021,61820,4,11,0,163300,205900,0,AA,73490,92660,0
2021,61825,4,11,0,175700,135400,0,AA,79070,60930,0
2021,61900,4,30,0,384800,0,0,AA,100050,0,0
2021,61980,4,11,0,149400,137000,0,AA,67230,61650,0
2021,61990,4,11,0,160100,161700,0,AA,72050,72770,0
2021,62100,4,11,0,99200,182200,0,AA,44640,81990,0
2021,62100,4,11,1,0,85100,0,SUP,0,38300,0
2021,62150,4,30,0,223600,0,0,AA,58140,0,0
2021,62155,4,11,0,180400,511300,0,AA,81180,230090,0
2021,62200,4,11,0,180100,192400,0,AA,81050,86580,0
2021,62205,4,11,0,156100,496200,0,AA,70250,223290,0
2021,62215,4,11,0,127600,295700,0,AA,57420,133070,0
2021,62225,4,30,0,638400,0,0,AA,165980,0,0
2021,62230,4,11,0,141100,252900,0,AA,63500,113810,0
2021,62250,4,11,0,118400,389100,0,AA,53280,175100,0
2021,62251,4,11,0,132400,287700,0,AA,59580,129470,0
2021,62252,4,11,0,132400,382600,0,AA,59580,172170,0
2021,62253,4,11,0,120200,192200,0,AA,54090,86490,0
2021,62254,4,11,0,124800,231800,0,AA,56160,104310,0
2021,62255,4,11,0,124800,309700,0,AA,56160,139370,0
2021,62256,4,11,0,120200,273300,0,AA,54090,122990,0
2021,62257,4,11,0,119200,352700,0,AA,53640,158720,0
2021,62258,4,11,0,160100,292200,0,AA,72050,131490,0
2021,62259,4,11,0,171200,453900,0,AA,77040,204260,0
2021,62260,4,11,0,130900,156500,0,AA,58910,70430,0
2021,62270,4,11,0,132400,265800,0,AA,59580,119610,0
2021,62290,4,11,0,124900,266300,0,AA,56210,119840,0
2021,62305,4,11,0,136600,235900,0,AA,61470,106160,0
2021,62310,4,30,0,405900,0,0,AA,105530,0,0
2021,62312,4,11,0,118400,223200,0,AA,53280,100440,0
2021,62313,4,11,0,114400,223100,0,AA,51480,100400,0
2021,62320,4,11,0,125400,212900,0,AA,56430,95810,0
2021,62325,4,11,0,122600,206500,0,AA,55170,92930,0
2021,62330,4,11,0,138400,190600,0,AA,62280,85770,0
2021,62340,4,11,0,138400,375000,0,AA,62280,168750,0
2021,62340,4,11,1,0,27500,0,SUP,0,12380,0
2021,62360,4,11,0,166300,270000,0,AA,74840,121500,0
2021,62370,4,11,0,179900,189200,0,AA,80960,85140,0
2021,62380,4,11,0,180200,372700,0,AA,81090,167720,0
2021,62385,4,11,0,117800,223000,0,AA,53010,100350,0
2021,62390,4,11,0,118400,230400,0,AA,53280,103680,0
2021,62395,4,11,0,118400,290400,0,AA,53280,130680,0
2021,62400,4,11,0,128700,136100,0,AA,57920,61250,0
2021,62405,4,11,0,118400,188600,0,AA,53280,84870,0
2021,62600,4,11,0,75700,137900,0,AA,34070,62060,0
2021,62600,4,30,0,94900,3300,0,AA,24670,860,0
2021,62625,4,30,0,366200,0,0,AA,95210,0,0
2021,62700,4,12,0,75700,173900,0,AA,34070,78260,0
2021,62700,4,30,0,72300,18900,0,AA,18800,4910,0
2021,62750,4,30,0,442800,0,0,AA,115130,0,0
2021,62800,4,11,0,179900,115700,0,AA,80960,52070,0
2021,62895,4,11,0,163300,401500,0,AA,73490,180680,0
2021,62900,4,11,0,141200,194200,0,AA,63540,87390,0
2021,62910,4,11,0,120000,181500,0,AA,54000,81680,0
2021,62915,4,11,0,152700,314700,0,AA,68720,141620,0
2021,62917,4,11,0,152700,356300,0,AA,68720,160340,0
2021,62919,4,11,0,153100,402400,0,AA,68900,181080,0
2021,62921,4,11,0,153800,367000,0,AA,69210,165150,0
2021,62922,2,11,0,4400,0,0,AA,1980,0,0
2021,63000,4,11,0,180400,332700,0,AA,81180,149720,0
2021,63100,4,30,0,263100,0,0,AA,68410,0,0
2021,63200,4,11,0,155800,222300,0,AA,70110,100040,0
2021,63225,4,30,0,273200,0,0,AA,71030,0,0
2021,63300,4,11,0,167500,260100,0,AA,75380,117050,0
2021,63300,4,60,0,12500,12500,0,AA,8130,8130,0
2021,63350,4,30,0,279100,0,0,AA,72570,0,0
2021,63398,4,11,0,169100,314300,0,AA,76100,141440,0
2021,63400,4,11,0,163300,121700,0,AA,73490,54770,0
2021,63402,4,11,0,157900,264000,0,AA,71060,118800,0
2021,63404,4,11,0,163300,277500,0,AA,73490,124880,0
2021,63406,4,11,0,183600,232900,0,AA,82620,104810,0
2021,63450,4,30,0,274800,0,0,AA,71450,0,0
2021,63500,4,11,0,129300,159600,0,AA,58190,71820,0
2021,63500,4,11,1,0,15000,0,SUP,0,6750,0
2021,63650,4,30,0,334100,0,0,AA,86870,0,0
2021,63700,4,30,0,598700,0,0,AA,155660,0,0
2021,63800,4,11,0,180900,123100,0,AA,81410,55400,0
2021,63825,4,11,0,162500,257500,0,AA,73130,115880,0
2021,63900,4,11,0,104400,110400,0,AA,46980,49680,0
2021,63925,4,11,0,78300,125000,0,AA,35240,56250,0
2021,64000,4,11,0,179800,202300,0,AA,80910,91040,0
2021,64005,4,11,0,175700,200800,0,AA,79070,90360,0
2021,64010,4,11,0,172400,316000,0,AA,77580,142200,0
2021,64050,4,30,0,619500,0,0,AA,161070,0,0
2021,64060,4,11,0,144700,176200,0,AA,65120,79290,0
2021,64070,4,11,0,144700,260000,0,AA,65120,117000,0
2021,64090,4,11,0,131100,274700,0,AA,59000,123620,0
2021,64095,4,11,0,152700,220400,0,AA,68720,99180,0
2021,64100,4,12,0,88900,83300,0,AA,40010,37490,0
2021,64100,4,30,0,505800,8400,0,AA,131510,2180,0
2021,64125,4,60,0,127500,18700,0,AA,82880,12160,0
2021,64200,4,30,0,256400,0,0,AA,66660,0,0
2021,64210,4,11,0,143500,126400,0,AA,64580,56880,0
2021,64220,4,11,0,118700,162900,0,AA,53420,73310,0
2021,64240,4,11,0,118700,172900,0,AA,53420,77810,0
2021,64300,4,30,0,376800,0,0,AA,97970,0,0
2021,64400,4,12,0,89700,213800,0,AA,40370,96210,0
2021,64400,4,30,0,583800,430600,0,AA,151790,111960,0
2021,64500,4,30,0,640800,0,0,AA,166610,0,0
2021,64600,4,30,0,655200,0,0,AA,170350,0,0
2021,64705,4,11,0,131800,164400,0,AA,59310,73980,0
2021,64710,4,11,0,121900,503700,0,AA,54860,226670,0
2021,64720,4,11,0,138300,210500,0,AA,62240,94730,0
2021,64740,4,11,0,138400,148000,0,AA,62280,66600,0
2021,64760,4,30,0,309300,0,0,AA,80420,0,0
2021,64805,4,30,0,479500,0,0,AA,124670,0,0
2021,64850,4,11,0,138300,167300,0,AA,62240,75290,0
2021,64860,4,11,0,138300,193300,0,AA,62240,86990,0
2021,64880,4,11,0,138800,175400,0,AA,62460,78930,0
2021,64905,4,11,0,138300,246300,0,AA,62240,110840,0
2021,64940,4,11,0,138300,823900,0,AA,62240,370760,0
2021,64945,4,11,0,138300,170700,0,AA,62240,76820,0
2021,64960,4,11,0,161100,206100,0,AA,72500,92750,0
2021,65010,4,11,0,121100,129200,0,AA,54500,58140,0
2021,65015,4,11,0,132600,306500,0,AA,59670,137930,0
2021,65040,4,11,0,127600,245900,0,AA,57420,110660,0
2021,65050,4,11,0,128600,141700,0,AA,57870,63770,0
2021,65105,4,30,0,334700,0,0,AA,87020,0,0
2021,65125,4,30,0,115900,144500,0,AA,30130,37570,0
2021,65130,4,11,0,138400,232600,0,AA,62280,104670,0
2021,65200,4,30,0,691200,0,0,AA,179710,0,0
2021,65300,4,30,0,636700,34900,0,AA,165540,9070,0
2021,65400,4,30,0,643000,0,0,AA,167180,0,0
2021,65500,4,11,0,138200,224500,0,AA,62190,101030,0
2021,65505,4,11,0,179000,247800,0,AA,80550,111510,0
2021,65510,4,11,0,142700,167300,0,AA,64220,75290,0
2021,65520,4,11,0,138300,173800,0,AA,62240,78210,0
2021,65530,4,11,0,133700,139600,0,AA,60170,62820,0
2021,65530,4,30,0,5000,32300,0,AA,1300,8400,0
2021,65550,4,30,0,342000,0,0,AA,88920,0,0
2021,65570,4,60,0,137700,0,0,AA,89510,0,0
2021,65572,4,60,0,137700,71900,0,AA,89510,46740,0
2021,65574,4,60,0,137700,0,0,AA,89510,0,0
2021,65580,4,11,0,97100,59600,0,AA,43700,26820,0
2021,65580,4,60,0,41300,39300,0,AA,26850,25550,0
2021,65610,4,11,0,138300,141200,0,AA,62240,63540,0
2021,65620,4,60,0,138300,0,0,AA,89900,0,0
2021,65630,4,60,0,138400,0,0,AA,89960,0,0
2021,65640,4,60,0,138400,0,0,AA,89960,0,0
2021,65645,4,60,0,123000,0,0,AA,79950,0,0
2021,65650,4,60,0,138400,0,0,AA,89960,0,0
2021,65660,4,60,0,138400,0,0,AA,89960,0,0
2021,65670,4,11,0,129200,195000,0,AA,58140,87750,0
2021,65680,4,11,0,103400,170600,0,AA,46530,76770,0
2021,65680,4,30,0,25800,57000,0,AA,6710,14820,0
2021,65685,4,11,0,118900,307800,0,AA,53510,138510,0
2021,65690,4,11,0,100,0,0,AA,50,0,0
2021,65690,4,30,0,134800,220700,0,AA,35050,57380,0
2021,65690,4,60,0,2800,18600,0,AA,1820,12090,0
2021,65700,4,12,0,89700,232400,0,AA,40370,104580,0
2021,65700,4,30,0,335500,160000,0,AA,87230,41600,0
2021,65701,4,30,0,12200,0,0,AA,3170,0,0
2021,65710,4,11,0,133700,224300,0,AA,60170,100940,0
2021,65720,4,11,0,124600,226700,0,AA,56070,102020,0
2021,65720,4,11,1,-12500,-37100,0,SUP,-5620,-16700,0
2021,65720,4,60,1,12500,80700,0,SUP,8130,52460,0
2021,65730,4,11,0,129200,40600,0,AA,58140,18270,0
2021,65735,4,11,0,129200,26100,0,AA,58140,11750,0
2021,65740,4,11,0,128200,296500,0,AA,57690,133430,0
2021,65745,4,11,0,130500,249000,0,AA,58730,112050,0
2021,65802,4,11,0,120100,315300,0,AA,54050,141890,0
2021,65804,4,11,0,120100,334300,0,AA,54050,150440,0
2021,65806,4,11,0,120100,27800,0,AA,54050,12510,0
2021,65808,4,11,0,120100,251800,0,AA,54050,113310,0
2021,65810,4,11,0,120100,323100,0,AA,54050,145400,0
2021,65812,4,11,0,120100,406100,0,AA,54050,182750,0
2021,65814,4,11,0,120100,331800,0,AA,54050,149310,0
2021,65816,4,11,0,120100,257400,0,AA,54050,115830,0
2021,65900,4,30,0,402500,0,0,AA,104650,0,0
2021,65900,4,11,1,121600,0,0,SUP,54720,0,0
2021,65900,4,30,1,-402500,0,0,SUP,-104650,0,0
2021,65900,4,11,1,119500,0,0,SUP,53780,0,0
2021,65900,4,11,1,119500,0,0,SUP,53780,0,0
2021,65900,4,11,1,119800,0,0,SUP,53910,0,0
2021,65900,4,11,1,120100,0,0,SUP,54050,0,0
2021,65900,4,11,1,349900,0,0,SUP,90970,0,0
2021,65910,4,11,0,126600,415800,0,AA,56970,187110,0
2021,65915,4,11,0,132300,141900,0,AA,59540,63860,0
2021,65920,4,11,0,119800,0,0,AA,53910,0,0
2021,65920,4,11,1,0,479400,0,SUP,0,215730,0
2021,65925,4,11,0,119800,0,0,AA,53910,0,0
2021,65930,4,11,0,119800,0,0,AA,53910,0,0
2021,65935,4,11,0,119800,0,0,AA,53910,0,0
2021,65940,4,11,0,119500,0,0,AA,53780,0,0
2021,65940,4,11,1,0,361300,0,SUP,0,162590,0
2021,65945,4,11,0,119800,0,0,AA,53910,0,0
2021,65966,4,60,0,120600,0,0,AA,78390,0,0
2021,65968,4,60,0,120600,0,0,AA,78390,0,0
2021,65971,4,60,0,120600,0,0,AA,78390,0,0
2021,65972,4,11,0,120600,364500,0,AA,54270,164030,0
2021,65974,4,11,0,120600,294400,0,AA,54270,132480,0
2021,65976,4,11,0,120600,220100,0,AA,54270,99050,0
2021,65978,4,11,0,120600,172000,0,AA,54270,77400,0
2021,65980,4,11,0,120600,187800,0,AA,54270,84510,0
2021,65982,4,11,0,125900,144900,0,AA,56660,65210,0
2021,65984,2,40,0,105400,0,0,AA,68510,0,0
2021,65986,4,11,0,121100,290900,0,AA,54500,130910,0
2021,65987,4,11,0,119500,331900,0,AA,53780,149360,0
2021,65988,4,11,0,119500,283200,0,AA,53780,127440,0
2021,65989,4,11,0,119500,287800,0,AA,53780,129510,0
2021,65990,4,11,0,119500,253800,0,AA,53780,114210,0
2021,65992,4,11,0,126600,93200,0,AA,56970,41940,0
2021,65994,4,11,0,126300,290100,0,AA,56840,130550,0
2021,65996,4,11,0,126300,363400,0,AA,56840,163530,0
2021,66000,4,30,0,668700,0,0,AA,173860,0,0
2021,66100,4,11,0,119800,0,0,AA,53910,0,0
2021,66125,4,11,0,119500,331900,0,AA,53780,149360,0
2021,66141,4,11,0,138400,209500,0,AA,62280,94280,0
2021,66146,4,11,0,138400,268700,0,AA,62280,120920,0
2021,66150,4,11,0,120100,0,0,AA,54050,0,0
2021,66151,4,11,0,143400,189500,0,AA,64530,85280,0
2021,66156,4,11,0,138400,172700,0,AA,62280,77720,0
2021,66161,4,11,0,138400,216000,0,AA,62280,97200,0
2021,66166,4,11,0,138400,136100,0,AA,62280,61250,0
2021,66171,4,11,0,138400,173700,0,AA,62280,78170,0
2021,66175,4,11,0,120100,0,0,AA,54050,0,0
2021,66176,4,11,0,137700,252900,0,AA,61970,113810,0
2021,66181,4,11,0,137700,172100,0,AA,61970,77450,0
2021,66210,4,11,0,119000,128500,0,AA,53550,57830,0
2021,66210,4,30,0,18700,6900,0,AA,4860,1790,0
2021,66220,4,11,0,113400,301300,0,AA,51030,135590,0
2021,66230,4,11,0,125900,62200,0,AA,56660,27990,0
2021,66235,4,11,0,123900,261400,0,AA,55760,117630,0
2021,66235,4,11,1,0,44800,0,SUP,0,20160,0
2021,66300,4,30,0,520600,0,0,AA,135360,0,0
2021,66310,4,11,0,138700,194600,0,AA,62420,87570,0
2021,66315,4,11,0,119500,334800,0,AA,53780,150660,0
2021,66320,4,11,0,132100,183900,0,AA,59450,82760,0
2021,66325,4,11,0,137600,383700,0,AA,61920,172670,0
2021,66325,4,30,0,800,0,0,AA,210,0,0
2021,66330,4,11,0,119500,293200,0,AA,53780,131940,0
2021,66340,4,11,0,138400,173200,0,AA,62280,77940,0
2021,66350,4,11,0,119500,195300,0,AA,53780,87890,0
2021,66355,4,30,0,172700,0,0,AA,44900,0,0
2021,66375,4,11,0,120100,88000,0,AA,54050,39600,0
2021,66430,4,11,0,193400,337700,0,AA,87030,151970,0
2021,66480,4,11,0,76500,243400,0,AA,34430,109530,0
2021,66480,4,30,0,122700,0,0,AA,31900,0,0
2021,66510,4,11,0,137600,476100,0,AA,61920,214250,0
2021,66510,4,30,0,400,0,0,AA,100,0,0
2021,66512,4,11,0,134900,0,0,AA,60710,0,0
2021,66514,4,11,0,120300,318100,0,AA,54140,143150,0
2021,66516,4,11,0,120300,0,0,AA,54140,0,0
2021,66520,4,11,0,138400,162200,0,AA,62280,72990,0
2021,66590,4,11,0,137800,271700,0,AA,62010,122270,0
2021,66600,4,11,0,128100,114900,0,AA,57650,51710,0
2021,66610,4,11,0,134100,160700,0,AA,60350,72320,0
2021,66620,4,11,0,129200,206100,0,AA,58140,92750,0
2021,66630,4,11,0,129200,124900,0,AA,58140,56210,0
2021,66640,4,11,0,129200,199000,0,AA,58140,89550,0
2021,66660,4,11,0,129200,214900,0,AA,58140,96710,0
2021,66665,4,11,0,126300,341000,0,AA,56840,153450,0
2021,66670,4,11,0,132600,156400,0,AA,59670,70380,0
2021,66680,4,11,0,138400,193500,0,AA,62280,87080,0
2021,66690,4,11,0,129800,294900,0,AA,58410,132710,0
2021,66710,4,11,0,128800,277500,0,AA,57960,124880,0
2021,66720,4,11,0,138700,192800,0,AA,62420,86760,0
2021,66730,4,11,0,137800,127900,0,AA,62010,57560,0
2021,66810,4,30,0,650200,11800,0,AA,169050,3070,0
2021,67100,4,30,0,655200,0,0,AA,170350,0,0
2021,67200,4,30,0,401800,0,0,AA,104470,0,0
2021,67207,4,11,0,156900,253400,0,AA,70610,114030,0
2021,67208,4,11,0,148600,141100,0,AA,66870,63500,0
2021,67211,4,11,0,133600,307900,0,AA,60120,138560,0
2021,67215,4,11,0,134700,148600,0,AA,60620,66870,0
2021,67217,4,11,0,120100,278800,0,AA,54050,125460,0
2021,67225,4,11,0,133100,127500,0,AA,59900,57380,0
2021,67227,4,11,0,125600,330300,0,AA,56520,148640,0
2021,67230,4,11,0,143500,169600,0,AA,64580,76320,0
2021,67240,4,11,0,144800,204600,0,AA,65160,92070,0
2021,67245,4,11,0,145000,15400,0,AA,65250,6930,0
2021,67250,4,11,0,76500,190300,0,AA,34430,85640,0
2021,67250,4,30,0,73400,4700,0,AA,19080,1220,0
2021,67300,4,11,0,124400,45400,0,AA,55980,20430,0
2021,67350,4,30,0,577900,0,0,AA,150250,0,0
2021,67400,4,11,0,124600,261500,0,AA,56070,117680,0
2021,67500,4,30,0,684900,0,0,AA,178070,0,0
2021,67600,4,30,0,233900,0,0,AA,60810,0,0
2021,67700,4,30,0,346800,0,0,AA,90170,0,0
2021,67800,4,30,0,234300,0,0,AA,60920,0,0
2021,67900,4,11,0,76500,122200,0,AA,34430,54990,0
